Date,Weekday,Time,Program,Program_Sheet,Time_Slot,Rating,Cleaned_Series_Name
2024-11-03,日,,月升滄海  (第 13 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,3.53,月升滄海
2024-11-03,日,,月升滄海  (第 14 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,3.5700000000000003,月升滄海
2024-11-03,日,,月升滄海  (第 15 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,3.630000000000001,月升滄海
2024-11-03,日,,月升滄海  (第 16 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,5.09,月升滄海
2024-11-03,日,,蠟筆小新  (第 10 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.43,蠟筆小新
2024-11-03,日,,蠟筆小新  (第 11 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.2399999999999998,蠟筆小新
2024-11-03,日,,蠟筆小新  (第 12 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.5700000000000003,蠟筆小新
2024-11-03,日,,蠟筆小新  (第 13 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.9500000000000006,蠟筆小新
2024-11-03,日,,蠟筆小新大電影-宇宙人Pi力來襲!!  (第 2 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,3.11,蠟筆小新大電影-宇宙人Pi力來襲!!
2024-11-03,日,,月升滄海  (第 12 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,3.5300000000000002,月升滄海
2024-11-03,日,,月升滄海  (第 13 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,5.48,月升滄海
2024-11-03,日,,月升滄海  (第 14 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,5.879999999999999,月升滄海
2024-11-03,日,,月升滄海  (第 15 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,4.4799999999999995,月升滄海
2024-11-03,日,,月升滄海  (第 16 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,3.68,月升滄海
2024-11-03,日,,蠟筆小新  (第 12 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.6000000000000001,蠟筆小新
2024-11-03,日,,蠟筆小新  (第 13 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.6400000000000001,蠟筆小新
2024-11-04,一,,倚天屠龍記  (第 25 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.5700000000000001,倚天屠龍記
2024-11-04,一,,倚天屠龍記  (第 26 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.16000000000000003,倚天屠龍記
2024-11-04,一,,地球的慶典  (第 18 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.02,地球的慶典
2024-11-04,一,,地球的慶典  (第 19 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.09999999999999999,地球的慶典
2024-11-04,一,,盛裝  (第 26 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.04,盛裝
2024-11-04,一,,盛裝 首播 (第 27 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.22000000000000003,盛裝 首播
2024-11-04,一,,蠟筆小新  (第 432 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.16000000000000003,蠟筆小新
2024-11-04,一,,蠟筆小新  (第 433 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.33,蠟筆小新
2024-11-04,一,,倚天屠龍記  (第 27 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.7100000000000001,倚天屠龍記
2024-11-04,一,,倚天屠龍記  (第 28 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.8000000000000003,倚天屠龍記
2024-11-04,一,,少年白馬醉春風  (第 35 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.2700000000000002,少年白馬醉春風
2024-11-04,一,,少年白馬醉春風  (第 36 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.5200000000000002,少年白馬醉春風
2024-11-04,一,,傳聞中的陳芊芊  (第 15 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.4800000000000002,傳聞中的陳芊芊
2024-11-04,一,,傳聞中的陳芊芊  (第 16 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.59,傳聞中的陳芊芊
2024-11-04,一,,少年白馬醉春風  (第 35 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.6600000000000004,少年白馬醉春風
2024-11-04,一,,少年白馬醉春風  (第 36 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.5300000000000005,少年白馬醉春風
2024-11-04,一,,知否知否應是綠肥紅瘦  (第 57 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.1200000000000006,知否知否應是綠肥紅瘦
2024-11-04,一,,知否知否應是綠肥紅瘦  (第 58 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.19,知否知否應是綠肥紅瘦
2024-11-04,一,,蠟筆小新  (第 434 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.2300000000000004,蠟筆小新
2024-11-04,一,,蠟筆小新  (第 435 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,3.22,蠟筆小新
2024-11-04,一,,蠟筆小新  (第 436 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,4.050000000000001,蠟筆小新
2024-11-04,一,,蠟筆小新  (第 491 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,4.68,蠟筆小新
2024-11-04,一,,知否知否應是綠肥紅瘦  (第 59 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,5.33,知否知否應是綠肥紅瘦
2024-11-04,一,,知否知否應是綠肥紅瘦  (第 60 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,5.93,知否知否應是綠肥紅瘦
2024-11-04,一,,鬼滅之刃  (第 1 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.62,鬼滅之刃
2024-11-04,一,,鬼滅之刃  (第 2 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.06,鬼滅之刃
2024-11-04,一,,少年白馬醉春風 首播 (第 37 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.0900000000000003,少年白馬醉春風 首播
2024-11-04,一,,少年白馬醉春風 首播 (第 38 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.8100000000000005,少年白馬醉春風 首播
2024-11-05,二,,倚天屠龍記  (第 27 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.5700000000000001,倚天屠龍記
2024-11-05,二,,倚天屠龍記  (第 28 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.20000000000000004,倚天屠龍記
2024-11-05,二,,地球的慶典  (第 20 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.17000000000000004,地球的慶典
2024-11-05,二,,地球的慶典  (第 21 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.1,地球的慶典
2024-11-05,二,,盛裝 首播 (第 28 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.02,盛裝 首播
2024-11-05,二,,盛裝(完) 首播 (第 29 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.17,盛裝 首播
2024-11-05,二,,鬼滅之刃  (第 1 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.31000000000000005,鬼滅之刃
2024-11-05,二,,鬼滅之刃  (第 2 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.51,鬼滅之刃
2024-11-05,二,,倚天屠龍記  (第 29 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.6300000000000001,倚天屠龍記
2024-11-05,二,,倚天屠龍記  (第 30 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.9300000000000002,倚天屠龍記
2024-11-05,二,,少年白馬醉春風  (第 37 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.07,少年白馬醉春風
2024-11-05,二,,少年白馬醉春風  (第 38 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.35,少年白馬醉春風
2024-11-05,二,,傳聞中的陳芊芊  (第 17 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.1,傳聞中的陳芊芊
2024-11-05,二,,傳聞中的陳芊芊  (第 18 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.12,傳聞中的陳芊芊
2024-11-05,二,,少年白馬醉春風  (第 37 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.1,少年白馬醉春風
2024-11-05,二,,少年白馬醉春風  (第 38 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.16,少年白馬醉春風
2024-11-05,二,,知否知否應是綠肥紅瘦  (第 59 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.43,知否知否應是綠肥紅瘦
2024-11-05,二,,知否知否應是綠肥紅瘦  (第 60 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.98,知否知否應是綠肥紅瘦
2024-11-05,二,,蠟筆小新  (第 492 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.55,蠟筆小新
2024-11-05,二,,蠟筆小新  (第 493 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.9800000000000004,蠟筆小新
2024-11-05,二,,蠟筆小新  (第 494 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,4.24,蠟筆小新
2024-11-05,二,,蠟筆小新  (第 495 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,4.6000000000000005,蠟筆小新
2024-11-05,二,,知否知否應是綠肥紅瘦  (第 61 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,5.62,知否知否應是綠肥紅瘦
2024-11-05,二,,知否知否應是綠肥紅瘦  (第 62 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,7.61,知否知否應是綠肥紅瘦
2024-11-05,二,,鬼滅之刃  (第 3 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.1799999999999997,鬼滅之刃
2024-11-05,二,,鬼滅之刃  (第 4 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.8500000000000005,鬼滅之刃
2024-11-05,二,,少年白馬醉春風 首播 (第 39 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.46,少年白馬醉春風 首播
2024-11-05,二,,少年白馬醉春風(完) 首播 (第 40 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.0300000000000002,少年白馬醉春風 首播
2024-11-06,三,,倚天屠龍記  (第 29 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.41000000000000014,倚天屠龍記
2024-11-06,三,,倚天屠龍記  (第 30 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.22000000000000003,倚天屠龍記
2024-11-06,三,,地球的慶典  (第 22 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.15000000000000002,地球的慶典
2024-11-06,三,,地球的慶典  (第 23 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.03,地球的慶典
2024-11-06,三,,做自己的光 首播 (第 1 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.08,做自己的光 首播
2024-11-06,三,,做自己的光 首播 (第 2 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.07,做自己的光 首播
2024-11-06,三,,鬼滅之刃  (第 3 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.18000000000000002,鬼滅之刃
2024-11-06,三,,鬼滅之刃  (第 4 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.4,鬼滅之刃
2024-11-06,三,,倚天屠龍記  (第 31 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.54,倚天屠龍記
2024-11-06,三,,倚天屠龍記  (第 32 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.6900000000000002,倚天屠龍記
2024-11-06,三,,少年白馬醉春風  (第 39 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.4100000000000001,少年白馬醉春風
2024-11-06,三,,少年白馬醉春風(完)  (第 40 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.77,少年白馬醉春風
2024-11-06,三,,傳聞中的陳芊芊  (第 19 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.33,傳聞中的陳芊芊
2024-11-06,三,,傳聞中的陳芊芊  (第 20 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.3200000000000003,傳聞中的陳芊芊
2024-11-06,三,,少年白馬醉春風  (第 39 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.5799999999999998,少年白馬醉春風
2024-11-06,三,,少年白馬醉春風(完)  (第 40 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.5899999999999999,少年白馬醉春風
2024-11-06,三,,知否知否應是綠肥紅瘦  (第 61 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.27,知否知否應是綠肥紅瘦
2024-11-06,三,,知否知否應是綠肥紅瘦  (第 62 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,3.68,知否知否應是綠肥紅瘦
2024-11-06,三,,蠟筆小新  (第 496 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.14,蠟筆小新
2024-11-06,三,,蠟筆小新  (第 497 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.33,蠟筆小新
2024-11-06,三,,蠟筆小新  (第 498 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,3.67,蠟筆小新
2024-11-06,三,,蠟筆小新  (第 499 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,3.8200000000000003,蠟筆小新
2024-11-06,三,,知否知否應是綠肥紅瘦  (第 63 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,5.08,知否知否應是綠肥紅瘦
2024-11-06,三,,知否知否應是綠肥紅瘦  (第 64 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,7.01,知否知否應是綠肥紅瘦
2024-11-06,三,,鬼滅之刃  (第 5 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.34,鬼滅之刃
2024-11-06,三,,鬼滅之刃  (第 6 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.77,鬼滅之刃
2024-11-06,三,,知否知否應是綠肥紅瘦  (第 63 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.52,知否知否應是綠肥紅瘦
2024-11-06,三,,知否知否應是綠肥紅瘦  (第 64 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.8800000000000003,知否知否應是綠肥紅瘦
2024-11-07,四,,倚天屠龍記  (第 31 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.33000000000000007,倚天屠龍記
2024-11-07,四,,倚天屠龍記  (第 32 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.12,倚天屠龍記
2024-11-07,四,,地球的慶典  (第 24 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.04,地球的慶典
2024-11-07,四,,地球的慶典  (第 25 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.01,地球的慶典
2024-11-07,四,,做自己的光 首播 (第 3 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.0,做自己的光 首播
2024-11-07,四,,做自己的光 首播 (第 4 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.03,做自己的光 首播
2024-11-07,四,,鬼滅之刃  (第 5 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.21000000000000002,鬼滅之刃
2024-11-07,四,,鬼滅之刃  (第 6 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.19999999999999998,鬼滅之刃
2024-11-07,四,,倚天屠龍記  (第 33 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.4,倚天屠龍記
2024-11-07,四,,倚天屠龍記  (第 34 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.8800000000000001,倚天屠龍記
2024-11-07,四,,風月變  (第 1 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.9999999999999999,風月變
2024-11-07,四,,風月變  (第 2 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.37,風月變
2024-11-07,四,,傳聞中的陳芊芊  (第 21 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.36,傳聞中的陳芊芊
2024-11-07,四,,傳聞中的陳芊芊  (第 22 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.6000000000000003,傳聞中的陳芊芊
2024-11-07,四,,風月變  (第 1 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.98,風月變
2024-11-07,四,,風月變  (第 2 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.16,風月變
2024-11-07,四,,知否知否應是綠肥紅瘦  (第 63 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.4,知否知否應是綠肥紅瘦
2024-11-07,四,,知否知否應是綠肥紅瘦  (第 64 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.7800000000000002,知否知否應是綠肥紅瘦
2024-11-07,四,,蠟筆小新  (第 500 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.8400000000000003,蠟筆小新
2024-11-07,四,,蠟筆小新  (第 501 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.9200000000000004,蠟筆小新
2024-11-07,四,,蠟筆小新  (第 502 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,4.05,蠟筆小新
2024-11-07,四,,蠟筆小新  (第 503 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,4.470000000000001,蠟筆小新
2024-11-07,四,,知否知否應是綠肥紅瘦  (第 65 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,5.050000000000001,知否知否應是綠肥紅瘦
2024-11-07,四,,知否知否應是綠肥紅瘦  (第 66 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,5.95,知否知否應是綠肥紅瘦
2024-11-07,四,,鬼滅之刃  (第 7 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.1399999999999997,鬼滅之刃
2024-11-07,四,,鬼滅之刃  (第 8 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.5600000000000003,鬼滅之刃
2024-11-07,四,,知否知否應是綠肥紅瘦  (第 65 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.8100000000000003,知否知否應是綠肥紅瘦
2024-11-07,四,,知否知否應是綠肥紅瘦  (第 66 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.0400000000000003,知否知否應是綠肥紅瘦
2024-11-08,五,,倚天屠龍記  (第 33 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.44000000000000006,倚天屠龍記
2024-11-08,五,,倚天屠龍記  (第 34 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.13,倚天屠龍記
2024-11-08,五,,地球的慶典  (第 26 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.04,地球的慶典
2024-11-08,五,,地球的慶典  (第 27 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.03,地球的慶典
2024-11-08,五,,做自己的光 首播 (第 5 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.03,做自己的光 首播
2024-11-08,五,,做自己的光 首播 (第 6 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.17,做自己的光 首播
2024-11-08,五,,鬼滅之刃  (第 7 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.38,鬼滅之刃
2024-11-08,五,,鬼滅之刃  (第 8 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.4000000000000001,鬼滅之刃
2024-11-08,五,,倚天屠龍記  (第 35 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.6100000000000001,倚天屠龍記
2024-11-08,五,,倚天屠龍記  (第 36 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,0.8999999999999999,倚天屠龍記
2024-11-08,五,,風月變  (第 2 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.0000000000000002,風月變
2024-11-08,五,,風月變  (第 3 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.6500000000000004,風月變
2024-11-08,五,,傳聞中的陳芊芊  (第 23 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.4100000000000001,傳聞中的陳芊芊
2024-11-08,五,,傳聞中的陳芊芊(完)  (第 24 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.5700000000000003,傳聞中的陳芊芊
2024-11-08,五,,風月變  (第 2 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.03,風月變
2024-11-08,五,,風月變  (第 3 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,1.55,風月變
2024-11-08,五,,知否知否應是綠肥紅瘦  (第 65 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.33,知否知否應是綠肥紅瘦
2024-11-08,五,,知否知否應是綠肥紅瘦  (第 66 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.64,知否知否應是綠肥紅瘦
2024-11-08,五,,蠟筆小新  (第 504 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.0000000000000004,蠟筆小新
2024-11-08,五,,蠟筆小新  (第 505 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.4,蠟筆小新
2024-11-08,五,,蠟筆小新  (第 506 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.8600000000000003,蠟筆小新
2024-11-08,五,,蠟筆小新  (第 507 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,3.5800000000000005,蠟筆小新
2024-11-08,五,,知否知否應是綠肥紅瘦  (第 67 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,5.109999999999999,知否知否應是綠肥紅瘦
2024-11-08,五,,知否知否應是綠肥紅瘦  (第 68 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,6.000000000000001,知否知否應是綠肥紅瘦
2024-11-08,五,,鬼滅之刃  (第 9 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.73,鬼滅之刃
2024-11-08,五,,鬼滅之刃  (第 10 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.5700000000000003,鬼滅之刃
2024-11-08,五,,知否知否應是綠肥紅瘦  (第 67 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,,2.58,知否知否應是綠肥紅瘦
