Date,Weekday,Time,Program,Program_Sheet,Time_Slot,Rating,Cleaned_Series_Name
2024-02-24,六,14:30:00,蠟筆小新#276,0205-0303,14:30~14:45,0.17003303,蠟筆小新
2024-02-24,六,15:00:00,蠟筆小新#277,0205-0303,15:00~15:15,0.19658495,蠟筆小新
2024-02-24,六,15:30:00,蠟筆小新#278,0205-0303,15:30~15:45,0.21622905,蠟筆小新
2024-02-24,六,16:00:00,蠟筆小新大電影-我和我的宇宙公主,0205-0303,16:00~16:15,0.21025667,蠟筆小新
2024-02-24,六,18:00:00,歸路#1,0205-0303,18:00~18:15,0.24378836,歸路
2024-02-24,六,19:00:00,歸路#2,0205-0303,19:00~19:15,0.28609874,歸路
2024-02-24,六,20:00:00,歸路#3,0205-0303,20:00~20:15,0.34035388,歸路
2024-02-24,六,21:00:00,歸路#4,0205-0303,21:00~21:15,0.31660826,歸路
2024-02-24,六,22:00:00,歸路#5,0205-0303,22:00~22:15,0.2290373,歸路
2024-02-24,六,23:00:00,蠟筆小新#277,0205-0303,23:00~23:15,0.07188447,蠟筆小新
2024-02-24,六,23:30:00,蠟筆小新#278,0205-0303,23:30~23:45,0.05310384,蠟筆小新
2024-02-25,日,00:00:00,蠟筆小新#279,0205-0303,00:00~00:15,0.04662756,蠟筆小新
2024-02-25,日,00:30:00,蠟筆小新#280,0205-0303,00:30~00:45,0.0465556,蠟筆小新
2024-02-25,日,01:00:00,蠟筆小新#281,0205-0303,01:00~01:15,0.04259802,蠟筆小新
2024-02-25,日,01:30:00,蠟筆小新#282,0205-0303,01:30~01:45,0.03763305,蠟筆小新
2024-02-25,日,02:00:00,歸路#6,0205-0303,02:00~02:15,0.0277031,歸路
2024-02-25,日,03:00:00,歸路#7,0205-0303,03:00~03:15,0.02281009,歸路
2024-02-25,日,04:00:00,歸路#8,0205-0303,04:00~04:15,0.02338574,歸路
2024-02-25,日,05:00:00,歸路#9,0205-0303,05:00~05:15,0.02662376,歸路
2024-02-25,日,06:00:00,歸路#10,0205-0303,06:00~06:15,0.04079912,歸路
2024-02-25,日,07:00:00,蠟筆小新#279,0205-0303,07:00~07:15,0.04288584,蠟筆小新
2024-02-25,日,07:30:00,蠟筆小新#280,0205-0303,07:30~07:45,0.05454273,蠟筆小新
2024-02-25,日,08:00:00,蠟筆小新#281,0205-0303,08:00~08:15,0.07663326,蠟筆小新
2024-02-25,日,08:30:00,蠟筆小新#282,0205-0303,08:30~08:45,0.09937139,蠟筆小新
2024-02-25,日,09:00:00,歸路#6,0205-0303,09:00~09:15,0.11520174,歸路
2024-02-25,日,10:00:00,歸路#7,0205-0303,10:00~10:15,0.20377971,歸路
2024-02-25,日,11:00:00,歸路#8,0205-0303,11:00~11:15,0.25378921,歸路
2024-02-25,日,12:00:00,歸路#9,0205-0303,12:00~12:15,0.28228383,歸路
2024-02-25,日,13:00:00,歸路#10,0205-0303,13:00~13:15,0.33107007,歸路
2024-02-25,日,14:00:00,蠟筆小新#279,0205-0303,14:00~14:15,0.20198081,蠟筆小新
2024-02-25,日,14:30:00,蠟筆小新#280,0205-0303,14:30~14:45,0.18960436,蠟筆小新
2024-02-25,日,15:00:00,蠟筆小新#281,0205-0303,15:00~15:15,0.22320786,蠟筆小新
2024-02-25,日,15:30:00,蠟筆小新#282,0205-0303,15:30~15:45,0.24047733,蠟筆小新
2024-02-25,日,16:00:00,蠟筆小新大電影-超級美味B級美食大逃亡,0205-0303,16:00~16:15,0.24788881,蠟筆小新
2024-02-25,日,18:00:00,歸路#6,0205-0303,18:00~18:15,0.27587974,歸路
2024-02-25,日,19:00:00,歸路#7,0205-0303,19:00~19:15,0.28962335,歸路
2024-02-25,日,20:00:00,歸路#8,0205-0303,20:00~20:15,0.32027666,歸路
2024-02-25,日,21:00:00,歸路#9,0205-0303,21:00~21:15,0.28804032,歸路
2024-02-25,日,22:00:00,歸路#10,0205-0303,22:00~22:15,0.22932413,歸路
2024-02-25,日,23:00:00,蠟筆小新#281,0205-0303,23:00~23:15,0.0665594,蠟筆小新
2024-02-25,日,23:30:00,蠟筆小新#282,0205-0303,23:30~23:45,0.04828255,蠟筆小新
2024-02-26,一,00:00:00,月升滄海#8,0205-0303,00:00~00:15,0.04963729,月升滄海
2024-02-26,一,01:00:00,月升滄海#9,0205-0303,01:00~01:15,0.0483424,月升滄海
2024-02-26,一,02:00:00,地球的慶典#96,0205-0303,02:00~02:15,0.02460283,地球的慶典
2024-02-26,一,03:00:00,地球的慶典#97,0205-0303,03:00~03:15,0.01438762,地球的慶典
2024-02-26,一,04:00:00,東宮#54,0205-0303,04:00~04:15,0.01445956,東宮
2024-02-26,一,05:00:00,東宮#55(完),0205-0303,05:00~05:15,0.01999879,東宮
2024-02-26,一,06:00:00,鬼滅之刃無限列車篇#3,0205-0303,06:00~06:15,0.02352376,鬼滅之刃無限列車篇
2024-02-26,一,06:30:00,鬼滅之刃無限列車篇#4,0205-0303,06:30~06:45,0.03704812,鬼滅之刃無限列車篇
2024-02-26,一,07:00:00,月升滄海#8,0205-0303,07:00~07:15,0.04416999,月升滄海
2024-02-26,一,08:00:00,月升滄海#9,0205-0303,08:00~08:15,0.11229537,月升滄海
2024-02-26,一,09:00:00,延禧攻略#21,0205-0303,09:00~09:15,0.15265265,延禧攻略
2024-02-26,一,10:00:00,延禧攻略#22,0205-0303,10:00~10:15,0.21365615,延禧攻略
2024-02-26,一,11:00:00,假日暖洋洋2#23,0205-0303,11:00~11:15,0.17833455,假日暖洋洋2
2024-02-26,一,12:00:00,假日暖洋洋2#24,0205-0303,12:00~12:15,0.1444517,假日暖洋洋2
2024-02-26,一,13:00:00,鎖愛三生#5,0205-0303,13:00~13:15,0.13466812,鎖愛三生
2024-02-26,一,14:00:00,鎖愛三生#6(完),0205-0303,14:00~14:15,0.13984766,鎖愛三生
2024-02-26,一,15:00:00,月升滄海#10,0205-0303,15:00~15:15,0.22991416,月升滄海
2024-02-26,一,16:00:00,月升滄海#11,0205-0303,16:00~16:15,0.32494439,月升滄海
2024-02-26,一,17:00:00,蠟筆小新##8,0205-0303,17:00~17:15,0.22962641,蠟筆小新
2024-02-26,一,17:30:00,蠟筆小新##9,0205-0303,17:30~17:45,0.23271975,蠟筆小新
2024-02-26,一,18:00:00,蠟筆小新##10,0205-0303,18:00~18:15,0.26437251,蠟筆小新
2024-02-26,一,18:30:00,蠟筆小新##11,0205-0303,18:30~18:45,0.28465906,蠟筆小新
2024-02-26,一,19:00:00,延禧攻略#23,0205-0303,19:00~19:15,0.33479991,延禧攻略
2024-02-26,一,20:00:00,延禧攻略#24,0205-0303,20:00~20:15,0.47385626,延禧攻略
2024-02-26,一,21:00:00,鬼滅之刃無限列車篇#4,0205-0303,21:00~21:15,0.21142607,鬼滅之刃無限列車篇
2024-02-26,一,21:30:00,鬼滅之刃無限列車篇#5,0205-0303,21:30~21:45,0.16567344,鬼滅之刃無限列車篇
2024-02-26,一,22:00:00,奉旨寵君#1,0205-0303,22:00~22:15,0.12380547,奉旨寵君
2024-02-26,一,23:00:00,奉旨寵君#2,0205-0303,23:00~23:15,0.07927578,奉旨寵君
2024-02-27,二,00:00:00,月升滄海#10,0205-0303,00:00~00:15,0.05127685,月升滄海
2024-02-27,二,01:00:00,月升滄海#11,0205-0303,01:00~01:15,0.05185219,月升滄海
2024-02-27,二,02:00:00,地球的慶典#98,0205-0303,02:00~02:15,0.02330112,地球的慶典
2024-02-27,二,03:00:00,地球的慶典#99(完),0205-0303,03:00~03:15,0.01704434,地球的慶典
2024-02-27,二,04:00:00,愛很美味#1,0205-0303,04:00~04:15,0.01675667,愛很美味
2024-02-27,二,05:00:00,愛很美味#2,0205-0303,05:00~05:15,0.01718817,愛很美味
2024-02-27,二,06:00:00,鬼滅之刃無限列車篇#4,0205-0303,06:00~06:15,0.02344496,鬼滅之刃無限列車篇
2024-02-27,二,06:30:00,鬼滅之刃無限列車篇#5,0205-0303,06:30~06:45,0.03861945,鬼滅之刃無限列車篇
2024-02-27,二,07:00:00,月升滄海#10,0205-0303,07:00~07:15,0.05070151,月升滄海
2024-02-27,二,08:00:00,月升滄海#11,0205-0303,08:00~08:15,0.11578644,月升滄海
2024-02-27,二,09:00:00,延禧攻略#23,0205-0303,09:00~09:15,0.15224838,延禧攻略
2024-02-27,二,10:00:00,延禧攻略#24,0205-0303,10:00~10:15,0.21704563,延禧攻略
2024-02-27,二,11:00:00,假日暖洋洋2#25,0205-0303,11:00~11:15,0.17547758,假日暖洋洋2
2024-02-27,二,12:00:00,假日暖洋洋2#26,0205-0303,12:00~12:15,0.13721772,假日暖洋洋2
2024-02-27,二,13:00:00,奉旨寵君#1,0205-0303,13:00~13:15,0.14606351,奉旨寵君
2024-02-27,二,14:00:00,奉旨寵君#2,0205-0303,14:00~14:15,0.17432691,奉旨寵君
2024-02-27,二,15:00:00,月升滄海#12,0205-0303,15:00~15:15,0.24106593,月升滄海
2024-02-27,二,16:00:00,月升滄海#13,0205-0303,16:00~16:15,0.3325444,月升滄海
2024-02-27,二,17:00:00,蠟筆小新##12,0205-0303,17:00~17:15,0.23444956,蠟筆小新
2024-02-27,二,17:30:00,蠟筆小新##13,0205-0303,17:30~17:45,0.23013454,蠟筆小新
2024-02-27,二,18:00:00,蠟筆小新##14,0205-0303,18:00~18:15,0.26127461,蠟筆小新
2024-02-27,二,18:30:00,蠟筆小新##15,0205-0303,18:30~18:45,0.26889782,蠟筆小新
2024-02-27,二,19:00:00,延禧攻略#25,0205-0303,19:00~19:15,0.33614026,延禧攻略
2024-02-27,二,20:00:00,延禧攻略#26,0205-0303,20:00~20:15,0.47141621,延禧攻略
2024-02-27,二,21:00:00,鬼滅之刃無限列車篇#6,0205-0303,21:00~21:15,0.23495298,鬼滅之刃無限列車篇
2024-02-27,二,21:30:00,鬼滅之刃無限列車篇#7(完),0205-0303,21:30~21:45,0.21107652,鬼滅之刃無限列車篇
2024-02-27,二,22:00:00,奉旨寵君#3,0205-0303,22:00~22:15,0.12211514,奉旨寵君
2024-02-27,二,23:00:00,奉旨寵君#4(完),0205-0303,23:00~23:15,0.07824574,奉旨寵君
2024-02-28,三,00:00:00,月升滄海#12,0205-0303,00:00~00:15,0.05544318,月升滄海
2024-02-28,三,01:00:00,月升滄海#13,0205-0303,01:00~01:15,0.05745668,月升滄海
2024-02-28,三,02:00:00,網路很忙#1,0205-0303,02:00~02:15,0.02826092,網路很忙
2024-02-28,三,03:00:00,網路很忙#2,0205-0303,03:00~03:15,0.0147417,網路很忙
2024-02-28,三,04:00:00,愛很美味#3,0205-0303,04:00~04:15,0.01330349,愛很美味
2024-02-28,三,05:00:00,愛很美味#4,0205-0303,05:00~05:15,0.01495743,愛很美味
2024-02-28,三,06:00:00,鬼滅之刃無限列車篇#6,0205-0303,06:00~06:15,0.0207822,鬼滅之刃無限列車篇
2024-02-28,三,06:30:00,鬼滅之刃無限列車篇#7(完),0205-0303,06:30~06:45,0.0288362,鬼滅之刃無限列車篇
2024-02-28,三,07:00:00,月升滄海#12,0205-0303,07:00~07:15,0.04257115,月升滄海
2024-02-28,三,08:00:00,月升滄海#13,0205-0303,08:00~08:15,0.12275162,月升滄海
2024-02-28,三,09:00:00,延禧攻略#25,0205-0303,09:00~09:15,0.17143519,延禧攻略
2024-02-28,三,10:00:00,延禧攻略#26,0205-0303,10:00~10:15,0.25132801,延禧攻略
2024-02-28,三,11:00:00,假日暖洋洋2#27,0205-0303,11:00~11:15,0.21832099,假日暖洋洋2
2024-02-28,三,12:00:00,假日暖洋洋2#28,0205-0303,12:00~12:15,0.1648194,假日暖洋洋2
2024-02-28,三,13:00:00,奉旨寵君#3,0205-0303,13:00~13:15,0.15921036,奉旨寵君
2024-02-28,三,14:00:00,奉旨寵君#4(完),0205-0303,14:00~14:15,0.16913404,奉旨寵君
2024-02-28,三,15:00:00,月升滄海#14,0205-0303,15:00~15:15,0.262618,月升滄海
2024-02-28,三,16:00:00,月升滄海#15,0205-0303,16:00~16:15,0.34768839,月升滄海
2024-02-28,三,17:00:00,蠟筆小新##16,0205-0303,17:00~17:15,0.27304505,蠟筆小新
2024-02-28,三,17:30:00,蠟筆小新##17,0205-0303,17:30~17:45,0.28375975,蠟筆小新
2024-02-28,三,18:00:00,蠟筆小新##18,0205-0303,18:00~18:15,0.31115774,蠟筆小新
2024-02-28,三,18:30:00,蠟筆小新##19,0205-0303,18:30~18:45,0.29763852,蠟筆小新
2024-02-28,三,19:00:00,延禧攻略#27,0205-0303,19:00~19:15,0.34207936,延禧攻略
2024-02-28,三,20:00:00,延禧攻略#28,0205-0303,20:00~20:15,0.50330322,延禧攻略
2024-02-28,三,21:00:00,鬼滅之刃遊郭篇#1,0205-0303,21:00~21:15,0.23219976,鬼滅之刃遊郭篇
2024-02-28,三,22:00:00,君心難逑#1,0205-0303,22:00~22:15,0.13023034,君心難逑
2024-02-28,三,23:00:00,君心難逑#2,0205-0303,23:00~23:15,0.08298499,君心難逑
2024-02-29,四,00:00:00,月升滄海#14,0205-0303,00:00~00:15,0.05212853,月升滄海
2024-02-29,四,01:00:00,月升滄海#15,0205-0303,01:00~01:15,0.0452979,月升滄海
2024-02-29,四,02:00:00,網路很忙#3,0205-0303,02:00~02:15,0.02171423,網路很忙
2024-02-29,四,03:00:00,網路很忙#4,0205-0303,03:00~03:15,0.01337367,網路很忙
2024-02-29,四,04:00:00,愛很美味#5,0205-0303,04:00~04:15,0.01229514,愛很美味
2024-02-29,四,05:00:00,愛很美味#6,0205-0303,05:00~05:15,0.01473979,愛很美味
2024-02-29,四,06:00:00,鬼滅之刃遊郭篇#1,0205-0303,06:00~06:15,0.02207374,鬼滅之刃遊郭篇
2024-02-29,四,07:00:00,月升滄海#14,0205-0303,07:00~07:15,0.04989959,月升滄海
2024-02-29,四,08:00:00,月升滄海#15,0205-0303,08:00~08:15,0.10396946,月升滄海
2024-02-29,四,09:00:00,延禧攻略#27,0205-0303,09:00~09:15,0.13848215,延禧攻略
2024-02-29,四,10:00:00,延禧攻略#28,0205-0303,10:00~10:15,0.20499097,延禧攻略
2024-02-29,四,11:00:00,假日暖洋洋2#29,0205-0303,11:00~11:15,0.16357574,假日暖洋洋2
2024-02-29,四,12:00:00,假日暖洋洋2#30,0205-0303,12:00~12:15,0.13783503,假日暖洋洋2
2024-02-29,四,13:00:00,君心難逑#1,0205-0303,13:00~13:15,0.14675081,君心難逑
2024-02-29,四,14:00:00,君心難逑#2,0205-0303,14:00~14:15,0.16566089,君心難逑
2024-02-29,四,15:00:00,月升滄海#16,0205-0303,15:00~15:15,0.22418865,月升滄海
2024-02-29,四,16:00:00,月升滄海#17,0205-0303,16:00~16:15,0.29968514,月升滄海
2024-02-29,四,17:00:00,蠟筆小新##20,0205-0303,17:00~17:15,0.19449336,蠟筆小新
2024-02-29,四,17:30:00,蠟筆小新##21,0205-0303,17:30~17:45,0.19844794,蠟筆小新
2024-02-29,四,18:00:00,蠟筆小新##22,0205-0303,18:00~18:15,0.22778372,蠟筆小新
2024-02-29,四,18:30:00,蠟筆小新##23,0205-0303,18:30~18:45,0.25812612,蠟筆小新
2024-02-29,四,19:00:00,延禧攻略#29,0205-0303,19:00~19:15,0.35533685,延禧攻略
2024-02-29,四,20:00:00,延禧攻略#30,0205-0303,20:00~20:15,0.46290138,延禧攻略
2024-02-29,四,21:00:00,鬼滅之刃遊郭篇#2,0205-0303,21:00~21:15,0.24619048,鬼滅之刃遊郭篇
2024-02-29,四,21:30:00,鬼滅之刃遊郭篇#3,0205-0303,21:30~21:45,0.2016835,鬼滅之刃遊郭篇
2024-02-29,四,22:00:00,君心難逑#3,0205-0303,22:00~22:15,0.11813404,君心難逑
2024-02-29,四,23:00:00,君心難逑#4,0205-0303,23:00~23:15,0.08671312,君心難逑
2024-03-01,五,00:00:00,月升滄海#16,0205-0303,00:00~00:15,0.0526343,月升滄海
2024-03-01,五,01:00:00,月升滄海#17,0205-0303,01:00~01:15,0.05522288,月升滄海
2024-03-01,五,02:00:00,網路很忙#5,0205-0303,02:00~02:15,0.02696429,網路很忙
2024-03-01,五,03:00:00,網路很忙#6,0205-0303,03:00~03:15,0.01524381,網路很忙
2024-03-01,五,04:00:00,愛很美味#7,0205-0303,04:00~04:15,0.01445286,愛很美味
2024-03-01,五,05:00:00,愛很美味#8,0205-0303,05:00~05:15,0.01430905,愛很美味
2024-03-01,五,06:00:00,鬼滅之刃遊郭篇#2,0205-0303,06:00~06:15,0.02078048,鬼滅之刃遊郭篇
2024-03-01,五,06:30:00,鬼滅之刃遊郭篇#3,0205-0303,06:30~06:45,0.03954763,鬼滅之刃遊郭篇
2024-03-01,五,07:00:00,月升滄海#16,0205-0303,07:00~07:15,0.04479668,月升滄海
2024-03-01,五,08:00:00,月升滄海#17,0205-0303,08:00~08:15,0.11893052,月升滄海
2024-03-01,五,09:00:00,延禧攻略#29,0205-0303,09:00~09:15,0.15128767,延禧攻略
2024-03-01,五,10:00:00,延禧攻略#30,0205-0303,10:00~10:15,0.1908353,延禧攻略
2024-03-01,五,11:00:00,假日暖洋洋2#31,0205-0303,11:00~11:15,0.16890434,假日暖洋洋2
2024-03-01,五,12:00:00,假日暖洋洋2#32,0205-0303,12:00~12:15,0.13935148,假日暖洋洋2
2024-03-01,五,13:00:00,君心難逑#3,0205-0303,13:00~13:15,0.14071767,君心難逑
2024-03-01,五,14:00:00,君心難逑#4,0205-0303,14:00~14:15,0.16883244,君心難逑
2024-03-01,五,15:00:00,月升滄海#18,0205-0303,15:00~15:15,0.24857485,月升滄海
2024-03-01,五,16:00:00,月升滄海#19,0205-0303,16:00~16:15,0.3394625,月升滄海
2024-03-01,五,17:00:00,蠟筆小新##24,0205-0303,17:00~17:15,0.2313896,蠟筆小新
2024-03-01,五,17:30:00,蠟筆小新##25,0205-0303,17:30~17:45,0.23570389,蠟筆小新
2024-03-01,五,18:00:00,蠟筆小新##26,0205-0303,18:00~18:15,0.27280676,蠟筆小新
2024-03-01,五,18:30:00,蠟筆小新##27,0205-0303,18:30~18:45,0.27913438,蠟筆小新
2024-03-01,五,19:00:00,延禧攻略#31,0205-0303,19:00~19:15,0.36132155,延禧攻略
2024-03-01,五,20:00:00,延禧攻略#32,0205-0303,20:00~20:15,0.55143781,延禧攻略
2024-03-01,五,21:00:00,鬼滅之刃遊郭篇#4,0205-0303,21:00~21:15,0.26619152,鬼滅之刃遊郭篇
2024-03-01,五,21:30:00,鬼滅之刃遊郭篇#5,0205-0303,21:30~21:45,0.23642294,鬼滅之刃遊郭篇
2024-03-01,五,22:00:00,君心難逑#5,0205-0303,22:00~22:15,0.13137005,君心難逑
2024-03-01,五,23:00:00,君心難逑#6(完),0205-0303,23:00~23:15,0.11188385,君心難逑
2024-03-02,六,00:00:00,蠟筆小新#283,0205-0303,00:00~00:15,0.03990902,蠟筆小新
2024-03-02,六,00:30:00,蠟筆小新#284,0205-0303,00:30~00:45,0.03228676,蠟筆小新
2024-03-02,六,01:00:00,蠟筆小新#285,0205-0303,01:00~01:15,0.02890708,蠟筆小新
2024-03-02,六,01:30:00,蠟筆小新#286,0205-0303,01:30~01:45,0.02811609,蠟筆小新
2024-03-02,六,02:00:00,歸路#11,0205-0303,02:00~02:15,0.02286679,歸路
2024-03-02,六,03:00:00,歸路#12,0205-0303,03:00~03:15,0.02150054,歸路
2024-03-02,六,04:00:00,歸路#13,0205-0303,04:00~04:15,0.0229387,歸路
2024-03-02,六,05:00:00,歸路#14,0205-0303,05:00~05:15,0.02861944,歸路
2024-03-02,六,06:00:00,歸路#15,0205-0303,06:00~06:15,0.0388304,歸路
2024-03-02,六,07:00:00,蠟筆小新#283,0205-0303,07:00~07:15,0.04429542,蠟筆小新
2024-03-02,六,07:30:00,蠟筆小新#284,0205-0303,07:30~07:45,0.05529737,蠟筆小新
2024-03-02,六,08:00:00,蠟筆小新#285,0205-0303,08:00~08:15,0.07953041,蠟筆小新
2024-03-02,六,08:30:00,蠟筆小新#286,0205-0303,08:30~08:45,0.10563307,蠟筆小新
2024-03-02,六,09:00:00,歸路#11,0205-0303,09:00~09:15,0.11217671,歸路
2024-03-02,六,10:00:00,歸路#12,0205-0303,10:00~10:15,0.18818362,歸路
2024-03-02,六,11:00:00,歸路#13,0205-0303,11:00~11:15,0.24376862,歸路
2024-03-02,六,12:00:00,歸路#14,0205-0303,12:00~12:15,0.26196138,歸路
2024-03-02,六,13:00:00,歸路#15,0205-0303,13:00~13:15,0.31804974,歸路
2024-03-02,六,14:00:00,蠟筆小新#283,0205-0303,14:00~14:15,0.20846172,蠟筆小新
2024-03-02,六,14:30:00,蠟筆小新#284,0205-0303,14:30~14:45,0.1959497,蠟筆小新
2024-03-02,六,15:00:00,蠟筆小新#285,0205-0303,15:00~15:15,0.22284335,蠟筆小新
2024-03-02,六,15:30:00,蠟筆小新#286,0205-0303,15:30~15:45,0.23966986,蠟筆小新
2024-03-02,六,16:00:00,哆啦A夢2016大電影:新大雄的日本誕生,0205-0303,16:00~16:15,0.25922887,哆啦A夢2016大電影:新大雄的日本誕生
2024-03-02,六,18:00:00,歸路#11,0205-0303,18:00~18:15,0.26821739,歸路
2024-03-02,六,19:00:00,歸路#12,0205-0303,19:00~19:15,0.28087322,歸路
2024-03-02,六,20:00:00,歸路#13,0205-0303,20:00~20:15,0.32574391,歸路
2024-03-02,六,21:00:00,歸路#14,0205-0303,21:00~21:15,0.30143895,歸路
2024-03-02,六,22:00:00,歸路#15,0205-0303,22:00~22:15,0.23801597,歸路
2024-03-02,六,23:00:00,蠟筆小新#285,0205-0303,23:00~23:15,0.07377776,蠟筆小新
2024-03-02,六,23:30:00,蠟筆小新#286,0205-0303,23:30~23:45,0.05011998,蠟筆小新
2024-03-03,日,00:00:00,蠟筆小新#287,0205-0303,00:00~00:15,0.04840229,蠟筆小新
2024-03-03,日,00:30:00,蠟筆小新#288,0205-0303,00:30~00:45,0.04595701,蠟筆小新
2024-03-03,日,01:00:00,蠟筆小新#289,0205-0303,01:00~01:15,0.03998763,蠟筆小新
2024-03-03,日,01:30:00,蠟筆小新#290,0205-0303,01:30~01:45,0.03516898,蠟筆小新
2024-03-03,日,02:00:00,歸路#16,0205-0303,02:00~02:15,0.02409327,歸路
2024-03-03,日,03:00:00,歸路#17,0205-0303,03:00~03:15,0.02042534,歸路
2024-03-03,日,04:00:00,歸路#18,0205-0303,04:00~04:15,0.02337406,歸路
2024-03-03,日,05:00:00,歸路#19,0205-0303,05:00~05:15,0.02826464,歸路
2024-03-03,日,06:00:00,歸路#20,0205-0303,06:00~06:15,0.03934035,歸路
2024-03-03,日,07:00:00,蠟筆小新#287,0205-0303,07:00~07:15,0.04178563,蠟筆小新
2024-03-03,日,07:30:00,蠟筆小新#288,0205-0303,07:30~07:45,0.05372439,蠟筆小新
2024-03-03,日,08:00:00,蠟筆小新#289,0205-0303,08:00~08:15,0.07601965,蠟筆小新
2024-03-03,日,08:30:00,蠟筆小新#290,0205-0303,08:30~08:45,0.10349316,蠟筆小新
2024-03-03,日,09:00:00,歸路#16,0205-0303,09:00~09:15,0.12168897,歸路
2024-03-03,日,10:00:00,歸路#17,0205-0303,10:00~10:15,0.19202693,歸路
2024-03-03,日,11:00:00,歸路#18,0205-0303,11:00~11:15,0.24704588,歸路
2024-03-03,日,12:00:00,歸路#19,0205-0303,12:00~12:15,0.27869076,歸路
2024-03-03,日,13:00:00,歸路#20,0205-0303,13:00~13:15,0.33514812,歸路
2024-03-03,日,14:00:00,蠟筆小新#287,0205-0303,14:00~14:15,0.20856857,蠟筆小新
2024-03-03,日,14:30:00,蠟筆小新#288,0205-0303,14:30~14:45,0.19504758,蠟筆小新
2024-03-03,日,15:00:00,蠟筆小新#289,0205-0303,15:00~15:15,0.2332372,蠟筆小新
2024-03-03,日,15:30:00,蠟筆小新#290,0205-0303,15:30~15:45,0.25617974,蠟筆小新
2024-03-03,日,16:00:00,哆啦A夢2017大電影:大雄的南極冰天雪地大冒險,0205-0303,16:00~16:15,0.26049495,哆啦A夢2017大電影:大雄的南極冰天雪地大冒險
2024-03-03,日,18:00:00,歸路#16,0205-0303,18:00~18:15,0.26142992,歸路
2024-03-03,日,19:00:00,歸路#17,0205-0303,19:00~19:15,0.27610164,歸路
2024-03-03,日,20:00:00,歸路#18,0205-0303,20:00~20:15,0.31759959,歸路
2024-03-03,日,21:00:00,歸路#19,0205-0303,21:00~21:15,0.2994757,歸路
2024-03-03,日,22:00:00,歸路#20,0205-0303,22:00~22:15,0.22489446,歸路
2024-03-03,日,23:00:00,蠟筆小新#289,0205-0303,23:00~23:15,0.06810843,蠟筆小新
2024-03-03,日,23:30:00,蠟筆小新#290,0205-0303,23:30~23:45,0.05106334,蠟筆小新
2024-03-04,一,00:00:00,月升滄海#18,0304-0331,00:00~00:15,0.04898382,月升滄海
2024-03-04,一,01:00:00,月升滄海#19,0304-0331,01:00~01:15,0.04725752,月升滄海
2024-03-04,一,02:00:00,網路很忙#7,0304-0331,02:00~02:15,0.02373665,網路很忙
2024-03-04,一,03:00:00,網路很忙#8,0304-0331,03:00~03:15,0.01337884,網路很忙
2024-03-04,一,04:00:00,愛很美味#9,0304-0331,04:00~04:15,0.01316305,愛很美味
2024-03-04,一,05:00:00,愛很美味#10,0304-0331,05:00~05:15,0.0147455,愛很美味
2024-03-04,一,06:00:00,鬼滅之刃遊郭篇#4,0304-0331,06:00~06:15,0.02272964,鬼滅之刃遊郭篇
2024-03-04,一,06:30:00,鬼滅之刃遊郭篇#5,0304-0331,06:30~06:45,0.0393453,鬼滅之刃遊郭篇
2024-03-04,一,07:00:00,月升滄海#18,0304-0331,07:00~07:15,0.04625051,月升滄海
2024-03-04,一,08:00:00,月升滄海#19,0304-0331,08:00~08:15,0.11077105,月升滄海
2024-03-04,一,09:00:00,延禧攻略#31,0304-0331,09:00~09:15,0.1374568,延禧攻略
2024-03-04,一,10:00:00,延禧攻略#32,0304-0331,10:00~10:15,0.19996332,延禧攻略
2024-03-04,一,11:00:00,假日暖洋洋2#33,0304-0331,11:00~11:15,0.17083197,假日暖洋洋2
2024-03-04,一,12:00:00,假日暖洋洋2#34,0304-0331,12:00~12:15,0.14357078,假日暖洋洋2
2024-03-04,一,13:00:00,君心難逑#5,0304-0331,13:00~13:15,0.12458146,君心難逑
2024-03-04,一,14:00:00,君心難逑#6(完),0304-0331,14:00~14:15,0.15342509,君心難逑
2024-03-04,一,15:00:00,月升滄海#20,0304-0331,15:00~15:15,0.22801572,月升滄海
2024-03-04,一,16:00:00,月升滄海#21,0304-0331,16:00~16:15,0.28929945,月升滄海
2024-03-04,一,17:00:00,蠟筆小新##28,0304-0331,17:00~17:15,0.2102492,蠟筆小新
2024-03-04,一,17:30:00,蠟筆小新##29,0304-0331,17:30~17:45,0.21974386,蠟筆小新
2024-03-04,一,18:00:00,蠟筆小新##30,0304-0331,18:00~18:15,0.25383832,蠟筆小新
2024-03-04,一,18:30:00,蠟筆小新##31,0304-0331,18:30~18:45,0.26743295,蠟筆小新
2024-03-04,一,19:00:00,延禧攻略#33,0304-0331,19:00~19:15,0.33080262,延禧攻略
2024-03-04,一,20:00:00,延禧攻略#34,0304-0331,20:00~20:15,0.47696286,延禧攻略
2024-03-04,一,21:00:00,鬼滅之刃遊郭篇#5,0304-0331,21:00~21:15,0.23585601,鬼滅之刃遊郭篇
2024-03-04,一,21:30:00,鬼滅之刃遊郭篇#6,0304-0331,21:30~21:45,0.19629492,鬼滅之刃遊郭篇
2024-03-04,一,22:00:00,契約新娘#1,0304-0331,22:00~22:15,0.12292709,契約新娘
2024-03-04,一,23:00:00,契約新娘#2,0304-0331,23:00~23:15,0.07243276,契約新娘
2024-03-05,二,00:00:00,月升滄海#20,0304-0331,00:00~00:15,0.04819704,月升滄海
